green,red,IR,acc_x,acc_y,acc_z,sample_index
83347,193187,207061,8.057830105499999,-4.3597227772,3.0364918793999998,411
83178,193080,207015,7.9872418388,-4.5044885445,3.0412775246,412
83254,193097,206986,8.075776275,-4.465006971599999,3.1453653077,413
83398,193093,206997,7.8927253461,-4.3298124947,3.0604201053999995,414
83565,193169,207026,8.0135628874,-4.4279182213,3.0664021618999997,415
83694,193223,207055,8.0901332106,-4.4721854394000005,3.0759734523,416
83789,193278,207087,8.0805619202,-4.4339002778,3.014956476,417
83864,193297,207111,8.1080793801,-4.2915273330999995,3.0101708308,418
83984,193369,207127,8.0985080897,-4.5212383027000005,3.0484559924,419
84095,193409,207163,8.0243305891,-4.3657048337,3.0783662749,420
84248,193444,207170,8.1882389372,-4.4482572134,3.0340990568,421
84415,193525,207233,8.0590265168,-4.3214376156,3.1022945009000003,422
84599,193570,207279,8.1511501869,-4.3884366484,3.0412775246,423
84764,193663,207341,7.9932238953,-4.4291146326,2.9587251449000003,424
84964,193738,207337,8.0374911134,-4.4015971727,3.1286155494999996,425
85147,193841,207460,8.1631142999,-4.4458643908,3.0245277664,426
85343,193959,207481,8.0566336942,-4.378865358,3.0807590974999997,427
85450,194046,207555,8.0949188558,-4.5415772948,3.0915267992,428
85176,193966,207490,8.0829547428,-4.4171505196,3.014956476,429
84527,193705,207397,8.1535430095,-4.3812581806,3.0520452262999997,430
83934,193385,207265,8.0805619202,-4.4219361648,3.098705267,431
83612,193229,207124,7.9824561936,-4.4841495524,2.9443682093000003,432
83457,193137,207068,8.1009009123,-4.3573299546,3.1692935337,433
83440,193107,207021,7.9872418388,-4.4315074552,3.0065815969000003,434
83574,193130,207036,8.0685978072,-4.3932222936,3.0819555088,435
83736,193198,207053,8.039883936,-4.378865358,2.9647072014,436
83899,193212,207093,8.1188470818,-4.4602213264,3.0173492985999997,437
83885,193254,207125,8.0985080897,-4.4889351976,3.0675985732,438
84054,193296,207160,8.116454259200001,-4.4051864066,2.9623143788,439
84149,193310,207189,8.0865439767,-4.4135612857,3.0687949845,440
84211,193351,207210,8.0949188558,-4.3920258823,3.0652057506,441
84361,193414,207224,8.0685978072,-4.4362931003999995,3.0317062341999996,442
84531,193461,207240,8.0973116784,-4.4602213264,3.0125636533999995,443
84681,193542,207298,8.1080793801,-4.3118663252,3.0999016782999997,444
84847,193610,207333,8.061419339399999,-4.3645084224,3.014956476,445
85028,193700,207375,8.160721477300001,-4.4434715682,3.0496524037,446
85198,193787,207435,8.0781690976,-4.3405801963999995,3.0173492985999997,447
85339,193865,207503,8.2229348649,-4.5248275366,3.1010980895999998,448
85105,193840,207525,8.0985080897,-4.4877387863000004,3.0245277664,449
84449,193612,207359,7.992027484,-4.3633120111,2.9647072014,450
83768,193257,207144,8.0925260332,-4.465006971599999,3.0173492985999997,451
83305,193048,207004,8.1918281711,-4.5595234643,3.1262227269,452
83044,192936,207003,8.027919823,-4.4183469309,2.9431717980000003,453
82906,192861,206923,8.01595571,-4.5248275366,3.038884702,454
83038,192841,206909,8.1415788965,-4.5188454800999995,2.9934210726,455
83220,192883,206966,8.0937224445,-4.3345981399,3.0711878071,456
83368,192918,207018,8.0183485326,-4.4769710846,3.1357940173,457
83478,193009,207010,8.0769726863,-4.3884366484,3.0005995404,458
83564,193002,207038,8.039883936,-4.465006971599999,3.0532416376,459
83663,193068,207082,8.147560953,-4.3956151162,3.0544380489000003,460
83778,193117,207116,8.1009009123,-4.4542392699,3.0771698636,461
83926,193190,207115,8.102097323599999,-4.387240237099999,3.0640093393,462
84102,193269,207168,7.9836526049,-4.3812581806,3.1154550251999997,463
84279,193316,207224,8.0685978072,-4.4327038665,3.0592236941,464
84459,193407,207269,8.0063844196,-4.3932222936,3.086741154,465
84641,193465,207359,7.9884382501,-4.387240237099999,3.0053851856000002,466
84840,193639,207408,8.0422767586,-4.4841495524,3.0185457098999997,467
85039,193692,207435,8.051848049,-4.3716868902,3.0364918793999998,468
85104,193757,207477,8.074579863699999,-4.462614149,3.098705267,469
84641,193639,207424,7.9130643382,-4.3692940676,3.0053851856000002,470
83898,193350,207274,8.070990629799999,-4.4877387863000004,3.0496524037,471
83244,193017,207107,8.087740388,-4.450650036,3.1429724850999996,472
82853,192805,207012,8.0817583315,-4.4697926167999995,2.9958138952,473
82640,192699,206965,8.129614783500001,-4.4207397534999995,2.9958138952,474
82593,192651,206858,7.8807612331,-4.4015971727,3.0209385325,475
82724,192683,206876,8.074579863699999,-4.4123648744,3.0269205889999995,476
82939,192728,206933,8.084151154099999,-4.3034914461,3.0831519201,477
83093,192798,206977,7.9788669596999995,-4.3298124947,3.1393832512,478
83213,192814,206970,7.9788669596999995,-4.382454591899999,3.0771698636,479
83311,192873,207022,8.1212399044,-4.5595234643,2.99102825,480
83438,192956,207046,7.9824561936,-4.387240237099999,2.9838497821999996,481
83559,193029,207041,8.1009009123,-4.4291146326,2.967100024,482
83706,193059,207136,8.1367932513,-4.4362931003999995,3.0484559924,483
83906,193118,207153,8.0135628874,-4.3860438258,3.0101708308,484
84085,193211,207203,7.9908310727,-4.465006971599999,3.0484559924,485
84285,193245,207270,8.0685978072,-4.450650036,3.0340990568,486
84498,193368,207331,8.2695949056,-4.4004007614,3.0927232105,487
84722,193484,207403,8.0231341778,-4.4769710846,2.9838497821999996,488
84907,193619,207476,8.0793655089,-4.4638105603,3.0436703472,489
85112,193694,207543,8.0542408716,-4.3920258823,3.1525437755,490
85182,193795,207503,7.9992059518000005,-4.582255279,3.1334011947,491
84750,193683,207489,7.969295669299999,-4.3716868902,2.8534409504999996,492
83976,193347,207327,8.170292767700001,-4.4039899953,2.9647072014,493
83335,193058,207177,8.0937224445,-4.366901245,3.0460631697999996,494
82952,192846,207051,7.992027484,-4.5020957219,3.1010980895999998,495
82777,192736,207013,7.920242806,-4.4518464473,3.0927232105,496
82763,192653,206977,8.1140614366,-4.4542392699,3.0029923629999997,497
82904,192722,206939,7.9716884919,-4.353740720699999,3.1238299043,498
83109,192824,207005,7.9585279676,-4.4171505196,3.0604201053999995,499
83273,192826,207043,8.1367932513,-4.5092741897,2.979064137,500
140497,193768,264682,6.8422762247,6.4019968663,-3.4755748265,710
140754,193859,264720,6.642475537599999,6.2919270267,-3.385843979,711
141079,193935,264821,6.8685972733,6.301498317099999,-3.445664544,712
141294,193957,264850,6.7381884416,6.3110696074999995,-3.4959138186,713
141429,193880,264812,6.735795619,6.3122660188,-3.4863425282,714
141475,193972,264842,6.7752771919,6.326622954399999,-3.5497523270999998,715
141644,194010,264916,6.8015982405,6.1435720255,-3.4971102299,716
141788,194011,264940,6.687939167000001,6.2584275103,-3.3559336964999997,717
141971,194079,264933,6.7788664257999995,6.302694728400001,-3.4671999473999997,718
142214,194154,264968,6.7621166676,6.2536418651,-3.4959138186,719
142401,194159,265026,6.7489561433,6.2524454538,-3.4002009146,720
142669,194225,265039,6.8039910631,6.3338014222,-3.421736318,721
142904,194269,265061,6.728617151199999,6.376872229,-3.4552358344000003,722
143165,194276,265045,6.7345992077,6.2835521476,-3.3906296242,723
143060,194217,265046,6.6831535217999996,6.3804614629,-3.5150563993999997,724
142173,193945,264860,6.8279192891000005,6.4043896889,-3.3583265191000002,725
140936,193719,264673,6.759723845,6.4187466245,-3.4073793824000003,726
140096,193634,264608,6.686742755699999,6.364908116,-3.4265219632000004,727
139724,193550,264638,6.8291157004,6.2919270267,-3.4480573666,728
139566,193643,264611,6.8123659422000005,6.3756758177,-3.4121650276000004,729
139651,193711,264687,6.8063838857,6.324230131799999,-3.409772205,730
139964,193803,264783,6.629315013299999,6.2883377928,-3.4624143022,731
140257,193853,264803,6.7310099738,6.285944970199999,-3.4013973259,732
140508,193895,264844,6.786044893600001,6.2979090831999995,-3.3738798660000002,733
140634,193903,264811,6.8039910631,6.2344992843,-3.4360932536,734
140764,193816,264819,6.7549381998,6.2297136391,-3.4193434953999997,735
140901,193938,264841,6.6197437229,6.4977097703,-3.3272198253,736
141239,194029,264888,6.7465633207,6.314658841399999,-3.3631121643,737
141384,194012,264939,6.8171515874,6.2787665024,-3.3391839383,738
141694,194003,264904,6.836294168199999,6.425925092299999,-3.3415767608999998,739
141950,194107,265003,6.7669023128,6.3876399307,-3.4241291406,740
142263,194170,264994,6.8709900959,6.3541404143,-3.3810583338,741
142536,194274,265083,6.855436749,6.3601224708,-3.3738798660000002,742
142865,194263,265081,6.7501525546,6.381657874199999,-3.4971102299,743
142864,194207,265066,6.7657059015,6.326622954399999,-3.433700431,744
142081,193984,264864,6.659225295800001,6.3314085996000005,-3.4193434953999997,745
140888,193746,264635,6.756134611099999,6.3996040437,-3.3535408739,746
139926,193593,264583,6.8470618699,6.3780686402999995,-3.3714870434,747
139476,193566,264525,6.7202422721,6.2548382764,-3.4887353508000003,748
139277,193512,264549,6.769295135399999,6.425925092299999,-3.4241291406,749
139355,193603,264649,6.8339013456,6.317051664,-3.4002009146,750
139622,193682,264625,6.728617151199999,6.381657874199999,-3.4049865597999998,751
139976,193787,264717,6.7453669094,6.3637117047,-3.4169506728,752
140161,193809,264749,6.7214386834,6.281159325,-3.385843979,753
140381,193804,264757,6.6855463444,6.3074803736,-3.4157542615,754
140554,193839,264763,6.8159551761,6.3457655352,-3.4193434953999997,755
140705,193868,264787,6.6676001749,6.2117674696,-3.4671999473999997,756
140957,193908,264856,6.8566331603,6.2380885182,-3.4348968423,757
141172,193938,264885,6.735795619,6.259623921599999,-3.4408788988000003,758
141430,194022,264916,6.6352970698,6.2787665024,-3.4480573666,759
141720,194017,264881,6.664010941,6.2237315826,-3.4169506728,760
142051,194068,264944,6.629315013299999,6.3517475917,-3.4648071248,761
142305,194164,264912,6.7800628371,6.3924255759,-3.433700431,762
142613,194126,265004,6.735795619,6.2644095668,-3.4504501892,763
142862,194192,265044,6.6963140460999995,6.3876399307,-3.3942188581,764
142827,194085,264936,6.6807606991999995,6.2057854131,-3.4648071248,765
142085,193897,264762,6.7142602155999995,6.2105710583,-3.4743784152000003,766
140927,193689,264633,6.6975104574,6.4331035601,-3.4432717214,767
140116,193553,264553,6.831508523,6.2644095668,-3.3942188581,768
139764,193575,264546,6.6676001749,6.4091753340999995,-3.4911281734,769
139722,193615,264597,6.7788664257999995,6.4331035601,-3.5700913192,770
139835,193679,264629,6.8279192891000005,6.3780686402999995,-3.4959138186,771
140113,193725,264677,6.7262243286,6.3122660188,-3.5150563993999997,772
140413,193802,264711,6.740581264199999,6.1950177114,-3.4624143022,773
140719,193814,264732,6.7513489659,6.3613188821,-3.5461630932,774
140822,193842,264725,6.7752771919,6.2787665024,-3.4600214796,775
140934,193777,264701,6.771687958,6.324230131799999,-3.5365918028000003,776
141141,193858,264805,6.7178494495,6.2177495260999995,-3.4504501892,777
141391,193920,264801,6.8015982405,6.2524454538,-3.4743784152000003,778
141591,193946,264808,6.7944197726999995,6.3194444866,-3.3702906320999997,779
141881,193974,264844,6.753741788499999,6.281159325,-3.4648071248,780
142159,194045,264894,6.6939212235,6.2261244052,-3.4372896648999998,781
142445,194086,264928,6.8446690473,6.2620167442,-3.3702906320999997,782
142709,194069,264938,6.6496540054,6.080162226600001,-3.4887353508000003,783
143030,194190,264975,6.7812592484,6.3110696074999995,-3.5425738593,784
143171,194160,264911,6.6891355783,6.3912291645999995,-3.5485559157999997,785
142806,194017,264822,6.8087767083,6.3912291645999995,-3.5018958750999998,786
141811,193812,264637,6.753741788499999,6.3003019058,-3.5581272062,787
140797,193627,264536,6.8841506202,6.3625152933999995,-3.4719855926,788
140267,193623,264509,6.823133643899999,6.3254265431,-3.3056844219,789
139927,193654,264503,6.6496540054,6.3505511804,-3.4671999473999997,790
139850,193693,264550,6.6819571105,6.2548382764,-3.5389846254,791
140056,193761,264619,6.6616181184,6.2261244052,-3.5712877305000004,792
140236,193803,264693,6.7166530382000005,6.3445691239,-3.5449666819,793
140546,193844,264699,6.8303121117,6.34097989,-3.5306097463,794
140676,193857,264745,6.6975104574,6.3361942448,-3.5509487384000002,795
140787,193882,264694,6.6951176348,6.302694728400001,-3.4145578502,796
140887,193882,264747,6.7453669094,6.232106461699999,-3.3930224468000003,797
141122,193899,264738,6.7262243286,6.3361942448,-3.3906296242,798
141355,194023,264809,6.6927248122,6.216553114800001,-3.5090743428999995,799
141624,194052,264839,6.771687958,6.3218373092,-3.4348968423,800
141874,194086,264854,6.6269221907,6.329015777,-3.4719855926,801
142187,194119,264888,6.728617151199999,6.436692794,-3.4755748265,802
142472,194170,264951,6.7226350947,6.2009997679,-3.5078779316,803
142725,194237,264944,6.735795619,6.185446421,-3.4073793824000003,804
142925,194275,264981,6.6568324732,6.4187466245,-3.3774690999,805
142593,194061,264847,6.7633130788999996,6.3098731962,-3.3882368016,806
141642,193864,264647,6.7884377162,6.3338014222,-3.4624143022,807
140746,193733,264521,6.757331022400001,6.185446421,-3.3655049869,808
140199,193691,264539,6.879364975,6.305087551,-3.4073793824000003,809
139983,193698,264577,6.6783678766,6.3349978335,-3.3882368016,810
139956,193740,264608,6.7274207398999994,6.3349978335,-3.4863425282,811
140099,193807,264625,6.6065831986,6.3577296482,-3.4480573666,812
140424,193874,264683,6.8422762247,6.3338014222,-3.4169506728,813
140693,193913,264718,6.7142602155999995,6.3158552527000005,-3.421736318,814
140901,193858,264763,6.81954441,6.4055861002,-3.3786655112000004,815
141007,193982,264738,6.7453669094,6.3194444866,-3.3248270027,816
141171,194028,264755,6.878168563699999,6.2763736798,-3.457628657,817
141407,194046,264814,6.8075802969999994,6.4187466245,-3.4624143022,818
141676,194062,264843,6.671189408799999,6.3457655352,-3.4025937372,819
141920,194133,264866,6.6915284009,6.3098731962,-3.4899317621,820
142250,194168,264901,6.8075802969999994,6.2560346877,-3.4181470840999997,821
142518,194167,264932,6.8159551761,6.302694728400001,-3.4002009146,822
142724,194278,264967,6.6831535217999996,6.376872229,-3.421736318,823
143063,194344,265030,6.7310099738,6.3098731962,-3.326023414,824
143326,194385,265003,6.8853470315,6.4474604957,-3.3032915993,825
143477,194360,265001,6.7310099738,6.305087551,-3.4313076084,826
142952,194167,264894,6.782455659699999,6.3732829951,-3.4408788988000003,827
142054,193935,264699,6.8542403377,6.260820332899999,-3.3391839383,828
141274,193846,264593,6.644868360199999,6.232106461699999,-3.2650064377,829
140803,193832,264598,6.7453669094,6.2237315826,-3.4121650276000004,830
140603,193828,264598,6.8458654586,6.2500526312,-3.397808092,831
140670,193840,264596,6.891329088,6.2548382764,-3.4265219632000004,832
140786,193918,264674,6.7130638043,6.2907306154,-3.4384860762,833
141110,193989,264751,6.7334027964,6.352944002999999,-3.4061829711000002,834
141311,193983,264761,6.725027917299999,6.4271215036000005,-3.3487552287,835
141538,194018,264772,6.7214386834,6.2548382764,-3.4085757937,836
141682,194008,264801,6.7142602155999995,6.2500526312,-3.4121650276000004,837
141830,194031,264773,6.753741788499999,6.2404813408,-3.433700431,838
142093,194076,264822,6.757331022400001,6.2500526312,-3.4073793824000003,839
142306,194159,264801,6.6556360619,6.3302121883,-3.4552358344000003,840
142615,194181,264845,6.735795619,6.3996040437,-3.4265219632000004,841
142869,194218,264890,6.6568324732,6.3756758177,-3.4121650276000004,842
143116,194252,264886,6.6221365455,6.4091753340999995,-3.4109686163,843
143387,194229,264940,6.7298135625,6.2344992843,-3.4911281734,844
143687,194321,264962,6.7046889252,6.2955162605999995,-3.5401810367,845
143909,194361,264982,6.786044893600001,6.352944002999999,-3.3655049869,846
144132,194379,264969,6.753741788499999,6.289534204100001,-3.5461630932,847
143775,194235,264894,6.7728843693,6.3876399307,-3.3846475676999996,848
142991,193998,264667,6.7070817478,6.2500526312,-3.3894332128999998,849
142227,193908,264558,6.7334027964,6.3469619465000005,-3.4839497056,850
141754,193850,264581,6.8087767083,6.326622954399999,-3.4289147858,851
141541,193877,264570,6.674778642700001,6.314658841399999,-3.4145578502,852
141483,193902,264623,6.7621166676,6.3361942448,-3.5557343836,853
141678,193930,264630,6.8614188055,6.324230131799999,-3.4133614389,854
141984,194088,264703,6.7896341275,6.259623921599999,-3.4707891813,855
142180,194074,264690,6.6472611828,6.3589260595,-3.5234312785000004,856
142287,193964,264736,6.8841506202,6.3074803736,-3.4564322457,857
142411,194078,264740,6.8255264665,6.2620167442,-3.397808092,858
142537,194200,264735,6.6975104574,6.270391623299999,-3.46959277,859
142714,194182,264763,6.6125652551,6.3218373092,-3.4313076084,860
142906,194231,264767,6.8051874744,6.3445691239,-3.4983066412,861
143199,194264,264784,6.674778642700001,6.3625152933999995,-3.5102707542,862
143458,194352,264823,6.6975104574,6.3708901725,-3.421736318,863
143708,194363,264872,6.8350977569,6.272784445899999,-3.541377448,864
143907,194405,264857,6.6532432393,6.4187466245,-3.4671999473999997,865
144122,194411,264936,6.7932233614,6.2763736798,-3.4205399067,866
144328,194465,264982,6.6699929975,6.2679988007,-3.3966116807,867
144359,194448,264928,6.6903319896,6.4175502132,-3.4121650276000004,868
143776,194229,264737,6.849454692499999,6.397211221099999,-3.2997023654,869
142883,194015,264558,6.6364934811000005,6.3074803736,-3.3415767608999998,870
142106,193953,264495,6.7609202563,6.3003019058,-3.4552358344000003,871
141564,193809,264464,6.7453669094,6.3924255759,-3.4145578502,872
141293,193879,264464,6.7525453772,6.2979090831999995,-3.4839497056,873
141244,193978,264536,6.6783678766,6.343372712599999,-3.4169506728,874
141399,194013,264567,6.853043926400001,6.3924255759,-3.4002009146,875
141561,194066,264633,6.7920269500999995,6.2668023894,-3.4121650276000004,876
141696,194013,264613,6.8051874744,6.3804614629,-3.4241291406,877
141766,194061,264631,6.8027946518,6.1866428323,-3.4408788988000003,878
141886,194107,264674,6.8626152168,6.3098731962,-3.3128628897,879
142015,194156,264633,6.769295135399999,6.4079789228,-3.4959138186,880
142167,194204,264655,6.699903279999999,6.326622954399999,-3.3702906320999997,881
142399,194223,264720,6.7800628371,6.3110696074999995,-3.4600214796,882
142605,194297,264684,6.6687965862,6.3254265431,-3.4528430117999998,883
142830,194284,264753,6.6807606991999995,6.3122660188,-3.4313076084,884
143074,194342,264746,6.6843499331,6.2715880346,-3.421736318,885
143321,194389,264797,6.7010996913000005,6.368497349899999,-3.4480573666,886
143488,194487,264823,6.7334027964,6.287141381500001,-3.397808092,887
143733,194439,264873,6.7453669094,6.3589260595,-3.3559336964999997,888
143484,194333,264745,6.7166530382000005,6.4426748505,-3.4588250683,889
142728,193984,264558,6.7369920303,6.293123438,-3.4025937372,890
141736,193903,264432,6.7489561433,6.2955162605999995,-3.3451659948,891
141077,193869,264335,6.8267228778,6.3086767849,-3.3523444626,892
140698,193911,264320,6.8171515874,6.3744794064,-3.4289147858,893
140509,193879,264363,6.7465633207,6.3996040437,-3.4432717214,894
140568,193895,264425,6.7621166676,6.3206408979,-3.3822547451,895
140789,193936,264432,6.759723845,6.301498317099999,-3.421736318,896
140949,194030,264480,6.6927248122,6.257231098999999,-3.4360932536,897
141156,194047,264502,6.7788664257999995,6.1160545656,-3.3738798660000002,898
141275,194107,264516,6.7908305388,6.4043896889,-3.4552358344000003,899
141379,194037,264515,6.7477597320000005,6.329015777,-3.3726834547,900
141511,194076,264550,6.769295135399999,6.259623921599999,-3.3367911156999996,901
141708,194108,264568,6.659225295800001,6.2668023894,-3.4002009146,902
141862,194220,264578,6.8051874744,6.4211394471,-3.3595229304,903
142163,194278,264623,6.7429740868,6.3505511804,-3.3128628897,904
142461,194193,264681,6.6831535217999996,6.3720865838,-3.3810583338,905
142648,194248,264682,6.7310099738,6.3003019058,-3.4839497056,906
142915,194333,264735,6.783652071000001,6.2141602922,-3.445664544,907
143175,194374,264712,6.8590259828999995,6.4235322697,-3.3463624061,908
143368,194479,264743,6.673582231399999,6.34097989,-3.4145578502,909
143462,194411,264676,6.6975104574,6.3732829951,-3.5090743428999995,910
142840,194174,264568,6.8350977569,6.3505511804,-3.493520996,911
141874,193976,264380,6.6269221907,6.3194444866,-3.4552358344000003,912
141038,193831,264221,6.8159551761,6.228517227799999,-3.3810583338,913
140607,193840,264283,6.7322063851000005,6.385247108100001,-3.4636107135,914
140394,193831,264234,6.741777675500001,6.293123438,-3.4432717214,915
140429,193881,264335,6.675975054,6.342176301299999,-3.3966116807,916
140573,193957,264351,6.7262243286,6.2620167442,-3.3954152694,917
140835,194056,264416,6.6783678766,6.2560346877,-3.4085757937,918
141060,194053,264404,6.6472611828,6.3003019058,-3.4815568829999997,919
141228,194064,264409,6.7214386834,6.302694728400001,-3.3846475676999996,920
141315,194049,264436,6.8566331603,6.2668023894,-3.4624143022,921
141430,194086,264465,6.6652073523,6.4247286809999995,-3.4193434953999997,922
141632,194069,264445,6.6927248122,6.3505511804,-3.4372896648999998,923
141875,194157,264544,6.7010996913000005,6.356533236900001,-3.409772205,924
142129,194182,264525,6.6676001749,6.3074803736,-3.4791640604,925
142379,194253,264631,6.7453669094,6.3541404143,-3.4815568829999997,926
142618,194299,264629,6.770491546700001,6.2309100503999995,-3.4049865597999998,927
142833,194357,264608,6.7166530382000005,6.2225351713,-3.4432717214,928
143104,194422,264707,6.664010941,6.4247286809999995,-3.5880374887,929
